SEQUENCE,INTDATE,AREACOUNTY,AREAZIP,GEARCODE,STDEPTH,ENDDEPTH,SPECIES,NODCCODE,STLENGTH,LENGTHTYPE,WEIGHT
9291812,10/5/1992,,19006,600,20,0,117,8835280306,357,FM,795
9291812,10/5/1992,,19006,600,20,0,117,8835280306,372,FM,920
9291812,10/5/1992,,19006,600,20,0,82,8835020439,260,FM,290
9291812,10/5/1992,,19006,600,20,0,82,8835020439,233,FM,185
9291812,10/5/1992,,19006,600,20,0,82,8835020439,232,FM,180
9291812,10/5/1992,,19006,600,20,0,82,8835020439,202,FM,130
9291812,10/5/1992,,19006,600,20,0,82,8835020439,255,FM,315
9291812,10/5/1992,,19006,600,20,0,82,8835020439,252,FM,285
9291812,10/5/1992,,19006,600,20,0,82,8835020439,223,FM,165
9291812,10/5/1992,,19006,600,20,0,82,8835020439,222,FM,170
9291812,10/5/1992,,19006,600,20,0,82,8835020439,216,FM,172
9291812,10/5/1992,,19006,600,20,0,82,8835020439,181,FM,104
9291812,10/5/1992,,19006,600,20,0,136,8835360112,245,FM,230
9291812,10/5/1992,,19006,600,20,0,136,8835360112,242,FM,230
9291812,10/5/1992,,19006,600,20,0,136,8835360112,233,FM,180
9291812,10/5/1992,,19006,600,20,0,164,8835280803,222,FM,280
9291812,10/5/1992,,19006,600,20,0,142,8835360501,219,FM,145
9291812,10/5/1992,,19006,600,20,0,142,8835360501,190,FM,112
9291812,10/5/1992,,19006,600,20,0,142,8835360501,187,FM,112
9291812,10/5/1992,,19006,600,20,0,142,8835360501,212,FM,145
9291812,10/5/1992,,19006,600,20,0,142,8835360501,220,FM,145
9291812,10/5/1992,,19006,600,20,0,142,8835360501,213,FM,150
9291812,10/5/1992,,19006,600,20,0,142,8835360501,211,FM,150
9291812,10/5/1992,,19006,600,20,0,142,8835360501,222,FM,145
9291812,10/5/1992,,19006,600,20,0,142,8835360501,204,FM,120
9291812,10/5/1992,,19006,600,20,0,142,8835360501,211,FM,150
9291812,10/5/1992,,19006,600,20,0,142,8835360501,212,FM,150
9291812,10/5/1992,,19006,600,20,0,142,8835360501,211,FM,150
9291812,10/5/1992,,19006,600,20,0,142,8835360501,215,FM,150
9291812,10/5/1992,,19006,600,20,0,142,8835360501,213,FM,145
9291812,10/5/1992,,19006,600,20,0,142,8835360501,213,FM,160
9291812,10/5/1992,,19006,600,20,0,142,8835360501,204,FM,130
9291812,10/5/1992,,19006,600,20,0,142,8835360501,200,FM,130
9291812,10/5/1992,,19006,600,20,0,142,8835360501,200,FM,130
9291812,10/5/1992,,19006,600,20,0,142,8835360501,210,FM,134
9291812,10/5/1992,,19006,600,20,0,142,8835360501,200,FM,129
9291812,10/5/1992,,19006,600,20,0,142,8835360501,190,FM,122
9291812,10/5/1992,,19006,600,20,0,142,8835360501,210,FM,160
9291812,10/5/1992,,19006,600,20,0,142,8835360501,200,FM,114
9291812,10/5/1992,,19006,600,20,0,142,8835360501,210,FM,150
9291812,10/5/1992,,19006,600,20,0,142,8835360501,189,FM,116
9291812,10/5/1992,,19006,600,20,0,155,8835400102,266,FM,395
9291812,10/5/1992,,19006,600,20,0,164,8835280803,233,FM,150
9291812,10/5/1992,,19006,600,20,0,82,8835020439,80,FM,156
9291812,10/5/1992,,19006,600,20,0,82,8835020439,78,FM,140
9291812,10/5/1992,,19006,600,20,0,82,8835020439,72,FM,170
9291812,10/5/1992,,19006,600,20,0,82,8835020439,80,FM,143
9291812,10/5/1992,,19006,600,20,0,82,8835020439,68,FM,130
9291812,10/5/1992,,19006,600,20,0,82,8835020439,66,FM,161
9291812,10/5/1992,,19006,600,20,0,82,8835020439,86,FM,171
9291812,10/5/1992,,19006,600,20,0,82,8835020439,80,FM,171
9291659,10/6/1992,,38119,600,6,0,136,8835360112,254,FM,250
9291659,10/6/1992,,38119,600,6,0,136,8835360112,230,FM,200
9291659,10/6/1992,,38119,600,6,0,136,8835360112,190,FM,102
9291659,10/6/1992,,38119,600,6,0,136,8835360112,245,FM,210
9291659,10/6/1992,,38119,600,6,0,136,8835360112,190,FM,120
9291659,10/6/1992,,38119,600,6,0,136,8835360112,236,FM,205
9291659,10/6/1992,,38119,600,6,0,136,8835360112,199,FM,135
9291659,10/6/1992,,38119,600,6,0,136,8835360112,195,FM,112
9291659,10/6/1992,,38119,600,6,0,136,8835360112,228,FM,210
9291659,10/6/1992,,38119,600,6,0,136,8835360112,180,FM,98
9291659,10/6/1992,,38119,600,6,0,136,8835360112,212,FM,170
9291659,10/6/1992,,38119,600,6,0,136,8835360112,230,FM,190
9291659,10/6/1992,,38119,600,6,0,136,8835360112,245,FM,245
9291659,10/6/1992,,38119,600,6,0,136,8835360112,189,FM,114
9291659,10/6/1992,,38119,600,6,0,136,8835360112,195,FM,116
9291659,10/6/1992,,38119,600,6,0,136,8835360112,192,FM,118
9291659,10/6/1992,,38119,600,6,0,136,8835360112,188,FM,110
9291659,10/6/1992,,38119,600,6,0,136,8835360112,235,FM,210
9291659,10/6/1992,,38119,600,6,0,136,8835360112,199,FM,114
9291659,10/6/1992,,38119,600,6,0,136,8835360112,195,FM,120
9291659,10/6/1992,,38119,600,6,0,136,8835360112,206,FM,150
9291659,10/6/1992,,38119,600,6,0,136,8835360112,245,FM,230
9291659,10/6/1992,,38119,600,6,0,136,8835360112,210,FM,150
9291659,10/6/1992,,38119,600,6,0,136,8835360112,182,FM,108
9291659,10/6/1992,,38119,600,6,0,136,8835360112,190,FM,102
9291659,10/6/1992,,38119,600,6,0,136,8835360112,208,FM,130
9291659,10/6/1992,,38119,600,6,0,136,8835360112,213,FM,170
9291659,10/6/1992,,38119,600,6,0,136,8835360112,216,FM,175
9291659,10/6/1992,,38119,600,6,0,136,8835360112,195,FM,140
9291659,10/6/1992,,38119,600,6,0,136,8835360112,195,FM,135
9291659,10/6/1992,,38119,600,6,0,136,8835360112,200,FM,130
9291659,10/6/1992,,38119,600,6,0,136,8835360112,200,FM,135
9291659,10/6/1992,,38119,600,6,0,136,8835360112,225,FM,195
9291659,10/6/1992,,38119,600,6,0,136,8835360112,186,FM,100
9291659,10/6/1992,,38119,600,6,0,136,8835360112,260,FM,270
9291659,10/6/1992,,38119,600,6,0,136,8835360112,225,FM,170
9291659,10/6/1992,,38119,600,6,0,136,8835360112,200,FM,130
9291659,10/6/1992,,38119,600,6,0,136,8835360112,190,FM,116
9291659,10/6/1992,,38119,600,6,0,136,8835360112,210,FM,145
9291659,10/6/1992,,38119,600,6,0,136,8835360112,180,FM,90
9291659,10/6/1992,,38119,600,6,0,136,8835360112,218,FM,170
9291659,10/6/1992,,38119,600,6,0,136,8835360112,180,FM,96
9291659,10/6/1992,,38119,600,6,0,136,8835360112,200,FM,126
9291659,10/6/1992,,38119,600,6,0,136,8835360112,272,FM,335
9291659,10/6/1992,,38119,600,6,0,136,8835360112,200,FM,126
9291659,10/6/1992,,38119,600,6,0,136,8835360112,198,FM,112
9291659,10/6/1992,,38119,600,6,0,136,8835360112,180,FM,92
9291659,10/6/1992,,38119,600,6,0,136,8835360112,182,FM,92
9291659,10/6/1992,,38119,600,6,0,136,8835360112,232,FM,195
9291659,10/6/1992,,38119,600,6,0,136,8835360112,260,FM,285
9291659,10/6/1992,,38119,600,6,0,136,8835360112,200,FM,140
9291659,10/6/1992,,38119,600,6,0,136,8835360112,232,FM,190
9291659,10/6/1992,,38119,600,6,0,136,8835360112,227,FM,195
9291659,10/6/1992,,38119,600,6,0,136,8835360112,276,FM,320
9291659,10/6/1992,,38119,600,6,0,136,8835360112,227,FM,205
9291659,10/6/1992,,38119,600,6,0,136,8835360112,194,FM,108
9291659,10/6/1992,,38119,600,6,0,136,8835360112,200,FM,140
9291659,10/6/1992,,38119,600,6,0,136,8835360112,196,FM,120
9291659,10/6/1992,,38119,600,6,0,136,8835360112,202,FM,145
9291659,10/6/1992,,38119,600,6,0,136,8835360112,222,FM,190
9291659,10/6/1992,,38119,600,6,0,136,8835360112,176,FM,104
9291659,10/6/1992,,38119,600,6,0,136,8835360112,237,FM,225
9291659,10/6/1992,,38119,600,6,0,136,8835360112,180,FM,96
9291659,10/6/1992,,38119,600,6,0,136,8835360112,266,FM,300
9291659,10/6/1992,,38119,600,6,0,136,8835360112,195,FM,110
9291659,10/6/1992,,38119,600,6,0,136,8835360112,195,FM,120
9291659,10/6/1992,,38119,600,6,0,136,8835360112,179,FM,86
9291659,10/6/1992,,38119,600,6,0,136,8835360112,192,FM,86
9291663,10/6/1992,,38006,300,9,0,136,8835360112,210,FM,155
9291663,10/6/1992,,38006,300,9,0,136,8835360112,202,FM,140
9291663,10/6/1992,,38006,300,9,0,136,8835360112,213,FM,170
9291663,10/6/1992,,38006,300,9,0,136,8835360112,195,FM,112
9291663,10/6/1992,,38006,300,9,0,136,8835360112,184,FM,98
9291663,10/6/1992,,38006,300,9,0,136,8835360112,198,FM,124
9291663,10/6/1992,,38006,300,9,0,136,8835360112,222,FM,170
9291663,10/6/1992,,38006,300,9,0,136,8835360112,217,FM,165
9291663,10/6/1992,,38006,300,9,0,136,8835360112,190,FM,110
9291663,10/6/1992,,38006,300,9,0,136,8835360112,212,FM,155
9291663,10/6/1992,,38006,300,9,0,136,8835360112,230,FM,205
9291663,10/6/1992,,38006,300,9,0,136,8835360112,183,FM,98
9291663,10/6/1992,,38006,300,9,0,136,8835360112,220,FM,175
9291663,10/6/1992,,38006,300,9,0,136,8835360112,180,FM,92
9291663,10/6/1992,,38006,300,9,0,136,8835360112,200,FM,130
9291663,10/6/1992,,38006,300,9,0,136,8835360112,185,FM,106
9291663,10/6/1992,,38006,300,9,0,136,8835360112,210,FM,150
9291663,10/6/1992,,38006,300,9,0,136,8835360112,206,FM,145
9291663,10/6/1992,,38006,300,9,0,136,8835360112,190,FM,110
9291663,10/6/1992,,38006,300,9,0,136,8835360112,206,FM,135
9291663,10/6/1992,,38006,300,9,0,136,8835360112,200,FM,124
9291663,10/6/1992,,38006,300,9,0,136,8835360112,213,FM,150
9291663,10/6/1992,,38006,300,9,0,136,8835360112,237,FM,205
9291663,10/6/1992,,38006,300,9,0,136,8835360112,217,FM,155
9291663,10/6/1992,,38006,300,9,0,136,8835360112,178,FM,84
9291663,10/6/1992,,38006,300,9,0,136,8835360112,220,FM,175
9291663,10/6/1992,,38006,300,9,0,136,8835360112,205,FM,150
9291663,10/6/1992,,38006,300,9,0,136,8835360112,222,FM,165
9291663,10/6/1992,,38006,300,9,0,136,8835360112,190,FM,106
9291663,10/6/1992,,38006,300,9,0,136,8835360112,183,FM,104
9291663,10/6/1992,,38006,300,9,0,136,8835360112,213,FM,150
9291663,10/6/1992,,38006,300,9,0,136,8835360112,200,FM,130
9291663,10/6/1992,,38006,300,9,0,136,8835360112,188,FM,108
9291663,10/6/1992,,38006,300,9,0,136,8835360112,210,FM,150
9291663,10/6/1992,,38006,300,9,0,136,8835360112,188,FM,106
9291663,10/6/1992,,38006,300,9,0,136,8835360112,220,FM,180
9291663,10/6/1992,,38006,300,9,0,136,8835360112,186,FM,104
9291663,10/6/1992,,38006,300,9,0,136,8835360112,193,FM,126
9291663,10/6/1992,,38006,300,9,0,136,8835360112,203,FM,150
9291663,10/6/1992,,38006,300,9,0,136,8835360112,200,FM,130
9291663,10/6/1992,,38006,300,9,0,136,8835360112,190,FM,110
9291663,10/6/1992,,38006,300,9,0,136,8835360112,205,FM,145
9291663,10/6/1992,,38006,300,9,0,136,8835360112,198,FM,118
9291663,10/6/1992,,38006,300,9,0,136,8835360112,189,FM,104
9291663,10/6/1992,,38006,300,9,0,136,8835360112,183,FM,108
9291663,10/6/1992,,38006,300,9,0,136,8835360112,206,FM,135
9291663,10/6/1992,,38006,300,9,0,136,8835360112,197,FM,130
9291663,10/6/1992,,38006,300,9,0,136,8835360112,213,FM,150
9291663,10/6/1992,,38006,300,9,0,136,8835360112,193,FM,124
9291663,10/6/1992,,38006,300,9,0,136,8835360112,185,FM,96
9291663,10/6/1992,,38006,300,9,0,136,8835360112,227,FM,190
9291663,10/6/1992,,38006,300,9,0,136,8835360112,182,FM,98
9291663,10/6/1992,,38006,300,9,0,136,8835360112,207,FM,120
9291663,10/6/1992,,38006,300,9,0,136,8835360112,187,FM,106
9291663,10/6/1992,,38006,300,9,0,136,8835360112,195,FM,108
9291663,10/6/1992,,38006,300,9,0,136,8835360112,217,FM,170
9291673,10/6/1992,,29004,600,70,0,139,8835360113,333,FM,505
9291673,10/6/1992,,29004,600,70,0,139,8835360113,302,FM,400
9291673,10/6/1992,,29004,600,70,0,139,8835360113,265,FM,315
9291673,10/6/1992,,29004,600,70,0,139,8835360113,450,FM,1609
9291673,10/6/1992,,29004,600,70,0,139,8835360113,390,FM,1010
9291673,10/6/1992,,29004,600,70,0,79,8835020000,329,FM,290
9291673,10/6/1992,,29004,600,70,0,88,8835020406,321,FM,495
9291673,10/6/1992,,29004,600,70,0,88,8835020406,365,FM,620
9291673,10/6/1992,,29004,600,70,0,88,8835020406,333,FM,515
9291673,10/6/1992,,29004,600,70,0,88,8835020406,277,FM,295
9291673,10/6/1992,,29004,600,70,0,88,8835020406,250,FM,250
9291673,10/6/1992,,29004,600,70,0,88,8835020406,246,FM,195
9291673,10/6/1992,,29004,600,70,0,88,8835020406,261,FM,330
9291673,10/6/1992,,29004,600,70,0,88,8835020406,255,FM,225
9291673,10/6/1992,,29004,600,70,0,88,8835020406,235,FM,190
9291673,10/6/1992,,29004,600,70,0,88,8835020406,220,FM,160
9291673,10/6/1992,,29004,600,70,0,88,8835020406,200,FM,124
9291673,10/6/1992,,29004,600,70,0,251,8860020202,285,FM,575
9291673,10/6/1992,,29004,600,70,0,164,8835280803,280,FM,510
9291673,10/6/1992,,29004,600,70,0,218,8849010101,235,FM,390
9291673,10/6/1992,,29004,600,70,0,162,8835400304,290,FM,605
9291673,10/6/1992,,29004,600,70,0,162,8835400304,370,FM,1265
9291677,10/6/1992,,33028,116,16,0,134,8835360103,432,FM,1290
9291677,10/6/1992,,33028,116,16,0,88,8835020406,390,FM,815
9291677,10/6/1992,,33028,116,16,0,88,8835020406,420,FM,1105
9291677,10/6/1992,,33028,116,16,0,88,8835020406,305,FM,360
9291677,10/6/1992,,33028,116,16,0,751,8835020502,400,FM,795
9291677,10/6/1992,,33028,116,16,0,751,8835020502,505,FM,1870
9291677,10/6/1992,,33028,116,16,0,751,8835020502,575,FM,2948
9291677,10/6/1992,,33028,116,16,0,133,8835360109,670,FM,4989
9291677,10/6/1992,,33028,116,16,0,189,8839010901,545,FM,2948
9291660,10/7/1992,,42008,600,15,0,140,8835360401,235,FM,210
9291660,10/7/1992,,42008,600,15,0,140,8835360401,258,FM,270
9291660,10/7/1992,,42008,600,15,0,140,8835360401,205,FM,130
9291660,10/7/1992,,42008,600,15,0,140,8835360401,220,FM,170
9291660,10/7/1992,,42008,600,15,0,140,8835360401,215,FM,160
9291660,10/7/1992,,42008,600,15,0,140,8835360401,290,FM,350
9291660,10/7/1992,,42008,600,15,0,140,8835360401,206,FM,140
9291660,10/7/1992,,42008,600,15,0,140,8835360401,272,FM,295
9291660,10/7/1992,,42008,600,15,0,140,8835360401,230,FM,185
9291660,10/7/1992,,42008,600,15,0,140,8835360401,240,FM,215
9291660,10/7/1992,,42008,600,15,0,140,8835360401,220,FM,165
9291660,10/7/1992,,42008,600,15,0,134,8835360103,276,FM,330
9291660,10/7/1992,,42008,600,15,0,134,8835360103,312,FM,495
9291660,10/7/1992,,42008,600,15,0,134,8835360103,240,FM,200
9291660,10/7/1992,,42008,600,15,0,140,8835360401,270,FM,300
9291660,10/7/1992,,42008,600,15,0,140,8835360401,250,FM,270
9291660,10/7/1992,,42008,600,15,0,140,8835360401,297,FM,375
9291660,10/7/1992,,42008,600,15,0,140,8835360401,236,FM,200
9291660,10/7/1992,,42008,600,15,0,140,8835360401,210,FM,150
9291724,10/7/1992,,19001,600,110,0,901,6182010101,91,FM,605
9291724,10/7/1992,,19001,600,110,0,901,6182010101,87,FM,625
9291724,10/7/1992,,19001,600,110,0,901,6182010101,90,FM,610
9291724,10/7/1992,,19001,600,110,0,901,6182010101,106,FM,1025
9291724,10/7/1992,,19001,600,110,0,901,6182010101,122,FM,1395
9291724,10/7/1992,,19001,600,110,0,901,6182010101,90,FM,560
9291724,10/7/1992,,19001,600,110,0,901,6182010101,107,FM,1020
9291724,10/7/1992,,19001,600,110,0,901,6182010101,112,FM,1115
9291724,10/7/1992,,19001,600,110,0,901,6182010101,105,FM,940
9291724,10/7/1992,,19001,600,110,0,901,6182010101,84,FM,535
9291724,10/7/1992,,19001,600,110,0,901,6182010101,92,FM,670
9291724,10/7/1992,,19001,600,110,0,135,8835360104,293,FM,560
9291724,10/7/1992,,19001,600,110,0,134,8835360103,338,FM,610
9291724,10/7/1992,,19001,600,110,0,88,8835020406,320,FM,510
9291724,10/7/1992,,19001,600,110,0,127,8835290000,655,FM,1791
9291724,10/7/1992,,19001,600,110,0,127,8835290000,566,FM,1945
9291724,10/7/1992,,19001,600,110,0,127,8835290000,592,FM,1815
9291724,10/7/1992,,19001,600,110,0,127,8835290000,613,FM,2126
9291724,10/7/1992,,19001,600,110,0,88,8835020406,329,FM,530
9291724,10/7/1992,,19001,600,110,0,88,8835020406,320,FM,510
9291724,10/7/1992,,19001,600,110,0,88,8835020406,301,FM,490
9291724,10/7/1992,,19001,600,110,0,88,8835020406,333,FM,545
9291724,10/7/1992,,19001,600,110,0,88,8835020406,222,FM,145
9291724,10/7/1992,,19001,600,110,0,82,8835020439,271,FM,230
9291724,10/7/1992,,19001,600,110,0,82,8835020439,242,FM,108
9291724,10/7/1992,,19001,600,110,0,82,8835020439,220,FM,190
9291724,10/7/1992,,19001,600,110,0,82,8835020439,250,FM,260
9291724,10/7/1992,,19001,600,110,0,82,8835020439,215,FM,190
9291724,10/7/1992,,19001,600,110,0,82,8835020439,239,FM,192
9291724,10/7/1992,,19001,600,110,0,82,8835020439,204,FM,170
9291724,10/7/1992,,19001,600,110,0,135,8835360104,299,FM,470
9291724,10/7/1992,,19001,600,110,0,140,8835360401,310,FM,430
9291724,10/7/1992,,19001,600,110,0,140,8835360401,322,FM,470
9291724,10/7/1992,,19001,600,110,0,140,8835360401,320,FM,505
9291724,10/7/1992,,19001,600,110,0,140,8835360401,310,FM,410
9291724,10/7/1992,,19001,600,110,0,139,8835360113,270,FM,325
9291724,10/7/1992,,19001,600,110,0,139,8835360113,272,FM,345
9291724,10/7/1992,,19001,600,110,0,139,8835360113,230,FM,200
9291724,10/7/1992,,19001,600,110,0,139,8835360113,205,FM,175
9291724,10/7/1992,,19001,600,110,0,139,8835360113,222,FM,175
9291724,10/7/1992,,19001,600,110,0,139,8835360113,279,FM,330
9291724,10/7/1992,,19001,600,110,0,139,8835360113,230,FM,190
9291724,10/7/1992,,19001,600,110,0,139,8835360113,211,FM,150
9291724,10/7/1992,,19001,600,110,0,139,8835360113,212,FM,152
9291724,10/7/1992,,19001,600,110,0,139,8835360113,256,FM,265
9291724,10/7/1992,,19001,600,110,0,139,8835360113,222,FM,175
9291724,10/7/1992,,19001,600,110,0,139,8835360113,220,FM,170
9291724,10/7/1992,,19001,600,110,0,139,8835360113,252,FM,240
9291724,10/7/1992,,19001,600,110,0,139,8835360113,215,FM,160
9291724,10/7/1992,,19001,600,110,0,139,8835360113,200,FM,150
9291724,10/7/1992,,19001,600,110,0,138,8835360106,215,FM,200
9291724,10/7/1992,,19001,600,110,0,155,8835400102,270,FM,340
9291724,10/7/1992,,19001,600,110,0,155,8835400102,230,FM,230
9291724,10/7/1992,,19001,600,110,0,155,8835400102,270,FM,340
9291724,10/7/1992,,19001,600,110,0,155,8835400102,278,FM,420
9291724,10/7/1992,,19001,600,110,0,155,8835400102,266,FM,340
9291724,10/7/1992,,19001,600,110,0,155,8835400102,278,FM,405
9291724,10/7/1992,,19001,600,110,0,155,8835400102,240,FM,310
9291724,10/7/1992,,19001,600,110,0,155,8835400102,242,FM,270
9291724,10/7/1992,,19001,600,110,0,155,8835400102,211,FM,220
9291724,10/7/1992,,19001,600,110,0,155,8835400102,193,FM,170
9291724,10/7/1992,,19001,600,110,0,155,8835400102,203,FM,185
9291724,10/7/1992,,19001,600,110,0,155,8835400102,222,FM,240
9291724,10/7/1992,,19001,600,110,0,155,8835400102,229,FM,240
9291724,10/7/1992,,19001,600,110,0,155,8835400102,261,FM,320
9291724,10/7/1992,,19001,600,110,0,155,8835400102,273,FM,450
9291724,10/7/1992,,19001,600,110,0,155,8835400102,222,FM,195
9291724,10/7/1992,,19001,600,110,0,115,8835280308,310,FM,470
9291724,10/7/1992,,19001,600,110,0,115,8835280308,270,FM,655
9291724,10/7/1992,,19001,600,110,0,115,8835280308,360,FM,770
9291724,10/7/1992,,19001,600,110,0,115,8835280308,338,FM,585
9291724,10/7/1992,,19001,600,110,0,115,8835280308,295,FM,435
9291724,10/7/1992,,19001,600,110,0,155,8835400102,210,FM,190
9291724,10/7/1992,,19001,600,110,0,251,8860020202,250,FM,360
9291724,10/7/1992,,19001,600,110,0,251,8860020202,270,FM,555
9291724,10/7/1992,,19001,600,110,0,251,8860020202,240,FM,370
9291724,10/7/1992,,19001,600,110,0,251,8860020202,222,FM,275
9291724,10/7/1992,,19001,600,110,0,251,8860020202,251,FM,335
9291724,10/7/1992,,19001,600,110,0,251,8860020202,280,FM,620
9291724,10/7/1992,,19001,600,110,0,251,8860020202,222,FM,285
9291724,10/7/1992,,19001,600,110,0,142,8835360501,211,FM,145
9291724,10/7/1992,,19001,600,110,0,701,8860030202,240,FM,300
9291724,10/7/1992,,19001,600,110,0,701,8860030202,210,FM,190
9291724,10/7/1992,,19001,600,110,0,701,8860030202,250,FM,310
9291724,10/7/1992,,19001,600,110,0,701,8860030202,200,FM,155
9291724,10/7/1992,,19001,600,110,0,701,8860030202,260,FM,405
9291724,10/7/1992,,19001,600,110,0,701,8860030202,222,FM,200
9291724,10/7/1992,,19001,600,110,0,701,8860030202,280,FM,395
9291724,10/7/1992,,19001,600,110,0,701,8860030202,252,FM,290
9291724,10/7/1992,,19001,600,110,0,701,8860030202,213,FM,185
9291724,10/7/1992,,19001,600,110,0,701,8860030202,210,FM,186
9291724,10/7/1992,,19001,600,110,0,701,8860030202,150,FM,70
9291724,10/7/1992,,19001,600,110,0,701,8860030202,230,FM,250
9291724,10/7/1992,,19001,600,110,0,701,8860030202,210,FM,140
9291724,10/7/1992,,19001,600,110,0,703,8860030103,210,FM,70
9291726,10/7/1992,,19008,300,100,0,127,8835290000,660,FM,1946
9291726,10/7/1992,,19008,300,100,0,127,8835290000,710,FM,1791
9291726,10/7/1992,,19008,300,100,0,127,8835290000,721,FM,1946
9291726,10/7/1992,,19008,300,100,0,127,8835290000,712,FM,1946
9291726,10/7/1992,,19008,300,100,0,127,8835290000,750,FM,1946
9291726,10/7/1992,,19008,300,100,0,127,8835290000,777,FM,2079
9291726,10/7/1992,,19008,300,100,0,127,8835290000,671,FM,1791
9291726,10/7/1992,,19008,300,100,0,234,8850030503,834,FM,2197
9291726,10/7/1992,,19008,300,100,0,234,8850030503,124,FM,2944
9291726,10/7/1992,,19008,300,100,0,140,8835360401,552,FM,1791
9291726,10/7/1992,,19008,300,100,0,140,8835360401,550,FM,1930
9291726,10/7/1992,,19008,300,100,0,140,8835360401,310,FM,580
9291726,10/7/1992,,19008,300,100,0,140,8835360401,351,FM,645
9291726,10/7/1992,,19008,300,100,0,140,8835360401,280,FM,255
9291726,10/7/1992,,19008,300,100,0,140,8835360401,245,FM,256
9291726,10/7/1992,,19008,300,100,0,140,8835360401,260,FM,285
9291726,10/7/1992,,19008,300,100,0,140,8835360401,300,FM,410
9291726,10/7/1992,,19008,300,100,0,140,8835360401,251,FM,305
9291726,10/7/1992,,19008,300,100,0,140,8835360401,240,FM,290
9291726,10/7/1992,,19008,300,100,0,140,8835360401,270,FM,290
9291726,10/7/1992,,19008,300,100,0,140,8835360401,230,FM,190
9291726,10/7/1992,,19008,300,100,0,140,8835360401,221,FM,195
9291726,10/7/1992,,19008,300,100,0,140,8835360401,280,FM,190
9291726,10/7/1992,,19008,300,100,0,136,8835360112,222,FM,175
9291726,10/7/1992,,19008,300,100,0,136,8835360112,233,FM,220
9291726,10/7/1992,,19008,300,100,0,136,8835360112,230,FM,190
9291726,10/7/1992,,19008,300,100,0,136,8835360112,230,FM,190
9291726,10/7/1992,,19008,300,100,0,136,8835360112,210,FM,210
9291726,10/7/1992,,19008,300,100,0,136,8835360112,222,FM,170
9291726,10/7/1992,,19008,300,100,0,88,8835020406,240,FM,190
9291726,10/7/1992,,19008,300,100,0,88,8835020406,250,FM,220
9291726,10/7/1992,,19008,300,100,0,88,8835020406,233,FM,190
9291726,10/7/1992,,19008,300,100,0,88,8835020406,293,FM,340
9291726,10/7/1992,,19008,300,100,0,88,8835020406,300,FM,430
9291726,10/7/1992,,19008,300,100,0,88,8835020406,260,FM,240
9291726,10/7/1992,,19008,300,100,0,82,8835020439,251,FM,265
9291726,10/7/1992,,19008,300,100,0,127,8835290000,680,FM,1791
9291726,10/7/1992,,19008,300,100,0,127,8835290000,730,FM,1946
9291726,10/7/1992,,19008,300,100,0,127,8835290000,74,FM,1946
9291726,10/7/1992,,19008,300,100,0,127,8835290000,67,FM,240
9291849,10/7/1992,,130,600,14,0,140,8835360401,273,FM,340
9291849,10/7/1992,,130,600,14,0,140,8835360401,225,FM,227
9291849,10/7/1992,,130,600,14,0,140,8835360401,270,FM,340
9291849,10/7/1992,,130,600,14,0,140,8835360401,293,FM,454
9291849,10/7/1992,,130,600,14,0,140,8835360401,285,FM,425
9291849,10/7/1992,,130,600,14,0,140,8835360401,245,FM,227
9291849,10/7/1992,,130,600,14,0,140,8835360401,224,FM,198
9291849,10/7/1992,,130,600,14,0,140,8835360401,229,FM,198
9291849,10/7/1992,,130,600,14,0,140,8835360401,235,FM,284
9291849,10/7/1992,,130,600,14,0,140,8835360401,225,FM,227
9291849,10/7/1992,,130,600,14,0,140,8835360401,224,FM,198
9291849,10/7/1992,,130,600,14,0,140,8835360401,274,FM,284
9291849,10/7/1992,,130,600,14,0,140,8835360401,240,FM,255
9291849,10/7/1992,,130,600,14,0,140,8835360401,250,FM,284
9291849,10/7/1992,,130,600,14,0,140,8835360401,275,FM,340
9291849,10/7/1992,,130,600,14,0,140,8835360401,229,FM,255
9291849,10/7/1992,,130,600,14,0,140,8835360401,228,FM,227
9291849,10/7/1992,,130,600,14,0,140,8835360401,215,FM,170
9291849,10/7/1992,,130,600,14,0,140,8835360401,209,FM,170
9291849,10/7/1992,,130,600,14,0,140,8835360401,318,FM,624
9291849,10/7/1992,,130,600,14,0,140,8835360401,224,FM,255
9291849,10/7/1992,,130,600,14,0,140,8835360401,305,FM,454
9291849,10/7/1992,,130,600,14,0,140,8835360401,310,FM,454
9291849,10/7/1992,,130,600,14,0,140,8835360401,220,FM,198
9291849,10/7/1992,,130,600,14,0,140,8835360401,215,FM,170
9291849,10/7/1992,,130,600,14,0,140,8835360401,205,FM,142
9291849,10/7/1992,,130,600,14,0,140,8835360401,261,FM,312
9291849,10/7/1992,,130,600,14,0,140,8835360401,255,FM,284
9291849,10/7/1992,,130,600,14,0,140,8835360401,240,FM,340
9291849,10/7/1992,,130,600,14,0,140,8835360401,225,FM,198
9291849,10/7/1992,,130,600,14,0,140,8835360401,229,FM,227
9291849,10/7/1992,,130,600,14,0,140,8835360401,220,FM,227
9291849,10/7/1992,,130,600,14,0,140,8835360401,268,FM,425
9291849,10/7/1992,,130,600,14,0,140,8835360401,215,FM,198
9291849,10/7/1992,,130,600,14,0,65,8810080101,221,FM,227
9291849,10/7/1992,,130,600,14,0,155,8835400102,275,FM,454
9291849,10/7/1992,,130,600,14,0,155,8835400102,255,FM,369
